gene_id	L3_FPKM	L4_FPKM	L5_FPKM	L7_FPKM	L8_FPKM
Ephx2	3.23887	3.25916	4.08275	3.25195	3.00559
Ephx3	0.107428	0.134984	0.167887	0.176371	0.245559
Ephx4	12.6955	12.2192	11.7928	10.8773	8.83065
Epm2a	12.122	12.4355	12.2345	9.11739	15.0347
Epm2aip1	41.6399	38.549	39.9128	42.0802	38.5365
Epn1	45.3756	40.8619	40.0296	39.8277	40.2988
Epn2	21.3096	21.272	21.215	21.8937	21.4287
Epn3	20.2038	19.2347	19.5414	17.4774	20.525
Epo	0.151029	0	0	0	0
Epor	0.0812025	0.383763	0.330211	0.181588	0.207107
Eppin	1.07979	1.17564	0.614773	0.889705	1.55759
Eppk1	0	0.0101576	0.0171193	0	0.00838662
Eprs	41.615	39.0123	40.26	38.9496	38.4043
Eps15	85.627	88.0244	88.0074	93.2839	87.5143
Eps15l1	24.8557	22.7043	24.0632	24.3316	25.5672
Eps8	1.5627	2.01767	1.85063	1.45459	1.28875
Eps8l1	1.05448	1.68993	1.17048	1.53334	1.07611
Eps8l2	2.16253	2.46463	2.40185	2.09815	1.94183
Eps8l3	0.0865314	0.0260985	0.0220768	0.0195906	0.0862322
Epsti1	0.268566	0.259118	0.467882	0.55114	0.663827
Ept1	23.8067	24.9621	24.1358	23.5683	24.1031
Epx	0	0.0494398	0.0838797	0.0922639	0.1835
Epyc	0.590074	0.464459	0.663851	0.654987	0.462475
Eqtn	0.0802786	0	0.126104	0.346706	0.122771
Eral1	13.1343	13.0082	12.1598	11.3183	11.8607
Erap1	5.06461	4.67239	5.58647	4.38847	5.70404
Eras	0	0	0.0629565	0	0
Erbb2	2.14872	2.31099	2.31582	2.44853	2.37351
Erbb2ip	6.94706	7.15025	7.67089	8.44237	6.67452
Erbb3	10.8272	12.1474	11.3083	11.2008	10.1677
Erbb4	0.133514	0.0719502	0.209803	0.30961	0.117081
Erc1	12.2222	12.9753	12.439	13.2651	13.4593
Erc2	17.1211	16.2503	15.4134	15.639	14.9324
Ercc1	16.7532	13.8647	15.2417	14.5942	13.5349
Ercc2	5.26012	5.19131	5.57185	5.56078	5.65665
Ercc3	19.5119	21.6604	19.0836	19.3147	19.7202
Ercc4	4.62908	3.80008	4.28834	3.96341	4.31894
Ercc5	6.71966	6.46476	5.66551	6.32404	5.00223
Ercc6	2.58815	3.39791	3.19691	3.02236	3.27233
Ercc6l	0.0225146	0.111414	0.145464	0.233882	0.0713277
Ercc6l2	5.15233	5.95418	6.02444	6.32814	4.96104
Ercc8	2.73331	3.14349	3.74926	3.5619	3.29224
Erdr1	41.6026	28.5472	29.7537	32.3163	5.65834
Erf	6.71756	5.19804	5.3528	5.43493	4.67254
Erg	0.635523	0.542332	0.917975	0.791169	0.630708
Ergic1	35.3065	33.0352	34.3682	31.4707	33.3593
Ergic2	17.938	18.1193	18.7216	20.6403	18.8786
Ergic3	50.2272	53.6208	46.5935	49.906	52.4042
Erh	48.6792	46.9424	46.5097	46.1754	46.172
Eri1	3.06621	2.71033	3.01228	2.80966	3.29691
Eri2	2.4531	2.45067	2.5756	2.81296	2.47555
Eri3	66.9001	63.1551	63.3518	59.6707	66.5251
Erich1	4.84869	4.63076	4.78283	4.80616	4.37426
Erich2	0.23806	0	0.110642	0.0971266	0.0719311
Erlec1	17.4635	18.8097	18.4985	19.253	16.528
Erlin1	8.46919	6.58316	7.82737	7.49829	8.54076
Erlin2	12.6416	13.3112	13.1973	13.8059	12.5025
Ermap	0.142439	0.63195	0.59491	0.560299	0.44296
Ermard	4.18418	4.56375	5.72016	5.21278	3.61911
Ermn	0.121304	0.275907	0.272104	0.252952	0.169065
Ermp1	49.0434	51.3229	50.4204	49.6005	52.7663
Ern1	2.43376	1.97181	1.63668	2.47902	1.75083
Ern2	0.208113	0.185056	0.157413	0.0770054	0.238642
Ero1l	23.3909	23.2426	23.6489	23.4816	22.3473
Ero1lb	6.7056	6.33689	6.74472	6.21324	5.9599
Erp27	0	0	0.0865796	0	0.0858404
Erp29	41.5907	40.4185	38.0338	47.7319	42.5273
Erp44	19.6052	24.0044	23.7045	24.4452	22.7462
Errfi1	12.6682	12.9311	12.4202	15.4452	11.2105
Erv3	0.0274172	0	0.107043	0.0974514	0.0412402
Esam	7.65009	7.08766	8.34767	7.53319	6.97758
Esco1	4.11678	5.05771	5.0502	7.02398	5.36282
Esco2	0.0744843	0.263786	0.182359	0.281928	0.296755
Esd	76.8756	85.6054	80.87	83.5998	87.3347
Esf1	8.27453	8.66125	7.8943	9.829	9.60106
Esm1	0.2156	0.320528	0.174079	0.278748	0.170699
Espl1	0.219325	0.223315	0.272533	0.291185	0.366778
Espn	0.592325	0.226521	0.541058	0.556786	0.533972
Espnl	0.0751613	0.0558148	0.113734	0.0827998	0.0827635
Esr1	1.65524	2.18539	2.41143	2.25454	2.00286
Esr2	0.193098	0.311958	0.194573	0.0387958	0.338061
Esrp1	0	0.0627261	0.0347247	0.0311732	0.0337166
Esrp2	0.0260086	0.0228923	0.0194596	0.0169814	0.0187519
Esrra	18.4661	17.6235	20.8617	17.6304	19.0414
Esrrb	1.35963	1.19779	1.44157	1.08728	1.32322
Esrrg	9.66067	9.6197	8.91818	7.16221	8.944
Esyt1	84.169	78.5757	77.5984	77.7459	83.3325
Esyt2	17.265	18.1079	17.6563	18.7318	16.0298
Esyt3	0.707695	0.740484	0.862094	0.92412	0.763998
Etaa1	3.40158	3.99525	4.00394	4.2191	4.31709
Etd	0	0	0	0	0.21588
Etf1	33.1208	33.6717	32.9685	35.0732	31.4566
Etfa	73.2894	74.0399	71.4106	74.6315	75.7303
Etfb	60.9151	55.619	53.3878	58.7313	61.4198
Etfdh	22.9045	24.836	25.5858	23.117	23.6895
Ethe1	10.1714	8.11139	11.9386	8.96795	11.495
Etl4	14.3255	14.4021	14.1415	13.113	13.1627
Etnk1	142.266	133.837	135.68	143.986	137.459
Etnk2	0.608734	0.580228	0.519438	0.359678	0.531492
Etnppl	0.378077	0.520495	0.241638	0.219925	0.107061
Etohd2	0.578874	0.846651	0.616892	0.842749	0.677243
Etohi1	21.5437	20.3636	21.7748	23.122	17.887
Ets1	3.71126	4.22643	4.0516	3.8438	3.81632
Ets2	8.32685	7.32239	8.37347	8.2713	8.30135
Etv1	42.7438	49.9735	48.7642	43.0488	43.4841
Etv3	6.98278	6.34783	6.61992	6.2269	6.87627
Etv4	1.32257	1.46578	1.31288	1.69334	1.05287
Etv5	26.9982	31.7614	24.6988	30.3175	28.7612
Etv6	6.29925	5.88101	6.28379	5.91482	6.60326
EU599041	0.282008	0.0700944	0.229568	0.0531712	0.169406
Eva1a	0.512456	0.47709	0.680538	0.353873	0.431785
Eva1b	3.2476	4.77118	2.78044	3.1281	2.51481
Eva1c	8.47174	9.90804	8.99122	9.57285	9.88484
Evc	2.08296	1.87941	2.15933	2.35556	1.89432
Evc2	2.79301	3.2908	3.02491	2.97225	2.6286
Evi2a	0.753795	0.913861	1.23502	0.943111	0.484568
Evi2a-evi2b	0	0.188708	0.00131211	0	0
Evi2b	0.69804	0.844047	1.21518	1.0437	0.770147
Evi5	37.0208	34.0884	36.0902	38.2902	33.8179
Evi5l	28.9628	24.4418	25.8067	25.9918	25.3681
Evl	36.5942	34.5409	34.537	34.6744	36.5804
Evpl	0.575892	0.489309	0.479336	0.70273	0.539675
Ewsr1	48.4515	49.6173	49.6214	51.8752	45.9011
Exd1	0.981154	0.876067	0.796909	0.77216	0.783253
Exd2	9.08967	8.14231	8.56655	9.28687	7.85731
Exo1	0.0630891	0.122115	0.163608	0.0800763	0.0123565
Exo5	3.15245	3.81549	3.06862	3.02244	3.42912
Exoc1	26.2205	25.8956	26.778	25.9271	25.3818
Exoc2	22.0471	22.0528	21.0339	20.3541	19.2854
Exoc3	37.1504	37.6414	36.2043	36.4619	36.3446
Exoc3l	1.10353	1.32274	0.959388	0.654123	1.36674
Exoc3l4	0.486608	0.390415	0.239434	0.225803	0.289976
Exoc4	28.8239	26.7724	27.4521	25.7929	25.8018
Exoc5	27.2318	25.3783	26.0364	26.9999	25.2009
Exoc6	14.3737	13.3352	13.3988	13.9115	12.5503
Exoc6b	19.3724	19.4865	18.4264	19.1839	19.4272
Exoc7	20.9286	20.584	19.6774	19.2645	20.6764
Exoc8	4.50642	4.2469	4.4474	4.41759	5.37878
Exog	7.172	6.49917	7.27674	5.4977	7.34376
Exosc1	9.7046	10.3571	10.5795	11.5131	11.2883
Exosc10	9.8738	9.31303	9.69892	9.40595	9.02999
Exosc2	9.65803	9.44861	10.1999	8.87932	11.3177
Exosc3	7.27187	6.46917	6.5359	6.47097	6.4571
Exosc4	11.4854	12.8256	11.9313	12.3983	12.5028
Exosc5	15.6426	15.7252	15.9916	11.5193	14.2109
Exosc6	7.15034	6.70991	6.40625	7.23364	7.33177
Exosc7	13.4279	10.5364	9.20397	7.74928	9.43043
Exosc8	6.96439	6.81338	5.98903	7.20655	6.93254
Exosc9	23.539	21.4648	23.3246	25.9775	25.4702
Exph5	0.231971	0.207939	0.212093	0.205991	0.260848
Ext1	8.41286	8.67033	9.8642	8.49097	9.08202
Ext2	15.6324	15.2358	15.4976	15.0759	15.348
Extl1	0.786031	1.74524	0.773082	0.996027	0.750395
Extl2	30.1456	28.7042	31.2455	28.417	31.7483
Extl3	29.7621	29.1951	29.6928	28.8457	29.5103
Eya1	0.191167	0.421321	0.78472	0.639849	0.149013
Eya2	2.37076	2.38736	2.70599	3.12016	1.93384
Eya3	17.5481	18.6085	19.3953	17.8266	19.3736
Eya4	0.265364	0.237149	0.247438	0.257867	0.241402
Ezh1	21.2121	23.3621	21.593	20.73	20.1627
Ezh2	1.64104	1.57456	1.68676	2.54841	1.67796
Ezr	15.8427	15.8137	16.0721	15.7321	16.3133
F10	0.0977969	0.215274	0.0515455	0	0.0762485
F11r	3.60322	4.28279	5.17975	4.77882	4.46658
F12	0	0	0	0	0
F13a1	1.49794	2.27256	2.0795	1.99759	1.94672
F13b	0	0	0	0	0
F2	0	0.140594	0	0	0.0575451
F2r	6.43147	5.41168	6.69798	6.76363	7.3195
F2rl1	0.292081	0.240167	0.284622	0.0769204	0.248688
F2rl2	59.5244	67.2851	55.5425	61.3492	64.735
F2rl3	0.832333	0.866712	1.45986	1.2875	1.17206
F3	8.00633	9.39949	11.0317	11.6965	9.21967
F420014N23Rik	0.266183	0.367896	0.64293	0.318509	0.35024
F5	0.0819663	0.184695	0.0887966	0.0878524	0.102265
F630028O10Rik	0.264196	2.09362	1.38387	1.33132	0.996296
F630042J09Rik	0.223428	0.12367	0.228944	0.300651	0.0748763
F630111L10Rik	0	0	0.0114865	0	0
F7	0	0	0.0718327	0	0
F730043M19Rik	3.22672	3.67623	4.06083	3.25709	3.38657
F8	1.39862	1.4312	1.37072	1.3472	1.50455
F830002L21Rik	0.171182	0.165134	0.135592	0.20602	0.263145
F830016B08Rik	0.136061	0.211727	0.415149	0.159908	0.127769
F830045P16Rik	0.0405101	0	0	0	0
F8a	8.06243	9.67372	8.17672	9.19314	9.69403
F9	1.8465	2.14769	1.76108	1.35216	1.45737
F930015N05Rik	0.0243308	0.0873753	0.111109	0.113209	0.196133
Fa2h	20.6091	30.9558	21.2395	25.7232	18.3089
Faah	5.84006	5.52176	6.17695	5.82026	6.68771
Fabp1	0	0	0	0	0
Fabp3	69.6341	74.5932	77.7671	81.0018	70.1335
Fabp4	3.48711	2.79592	17.814	7.44519	0.998335
Fabp5	178.946	150.138	153.86	164.872	164.301
Fabp7	236.935	129.668	367.995	318.176	352.894
Fadd	1.29165	1.49392	1.227	1.1318	0.981167
Fads1	47.9116	52.7257	50.8744	47.0518	51.0505
Fads2	67.8913	68.4019	67.6382	67.4143	68.2452
Fads3	26.8387	27.9317	26.3615	24.7735	26.1393
Fads6	13.144	12.5787	12.3055	11.7849	14.0034
Faf1	24.5044	22.5065	23.6945	23.2405	23.7344
Faf2	26.4548	24.4711	24.0776	25.1532	24.0146
Fah	22.729	17.8452	20.5647	20.6732	20.4392
Fahd1	6.00647	9.06589	9.00274	7.25107	8.6673
Fahd2a	7.18768	5.16299	7.31549	6.2392	5.97427
Faim	22.7553	21.828	19.4221	22.7999	16.8422
Faim2	37.8223	33.6795	32.833	30.0017	38.3963
Faim3	0.232587	0.367665	0.0699276	0.306039	0.236973
Fam101a	2.77465	2.28665	2.86356	2.72738	2.33935
Fam101b	4.1512	4.53078	4.49635	4.7793	4.59978
Fam102a	22.8199	23.1065	22.6205	19.8939	21.2225
Fam102b	46.3969	48.8302	49.041	48.5271	46.5939
Fam103a1	77.8238	67.707	81.0123	74.0616	71.7884
Fam104a	16.7639	18.8946	15.7674	17.2977	17.8114
Fam105a	3.28189	3.10319	2.44197	3.22557	2.77563
Fam105b	7.53031	6.72311	6.20831	5.85403	6.66557
Fam107a	6.36133	7.97704	5.96624	7.09111	5.48938
Fam107b	32.743	39.7929	37.9031	35.7624	35.4838
Fam109a	4.25907	3.70471	4.59867	4.19563	3.67423
Fam109b	0.296069	0.630412	0.464896	0.521334	0.283183
Fam110a	0.735125	1.50773	0.869037	0.945194	1.01823
Fam110b	10.0218	8.43327	8.07269	7.79536	10.3827
Fam111a	2.8444	3.34518	3.22273	4.15861	3.02944
Fam114a1	14.2222	14.2507	16.5846	16.2796	14.6302
Fam114a2	31.5189	29.1035	32.239	29.0927	30.6887
Fam115a	41.7649	41.9503	39.8899	38.247	40.9972
Fam115c	1.40914	0.938189	1.23787	1.29584	1.22649
Fam117a	2.84543	2.6657	2.68154	2.42855	2.92351
Fam117b	15.7473	16.3344	17.9564	16.8969	16.8807
Fam118a	5.50139	6.30403	6.54747	6.64149	5.75944
Fam118b	4.69445	5.22731	6.57106	7.10597	5.54056
Fam120a	38.2704	40.0024	41.2289	41.0044	38.6128
Fam120aos	5.70703	6.63415	7.04899	6.39851	6.23934
Fam120b	19.6564	19.6387	20.8967	19.2447	20.4024
Fam120c	5.36901	5.08498	6.01737	6.72622	5.44515
Fam122a	8.80243	7.80397	10.8313	9.18905	8.49941
Fam122b	6.59931	6.37925	6.64876	6.76818	5.73176
Fam124a	3.97336	3.94663	3.74103	3.50608	3.92735
Fam124b	0.238042	0.0325272	0.134547	0.0730251	0.131277
Fam126a	5.34018	5.91677	5.47581	5.46983	5.10294
Fam126b	12.6586	12.9007	12.7725	14.1283	12.1197
Fam129a	7.74971	7.4972	6.90614	6.69566	6.55437
Fam129b	28.9267	27.5791	25.4528	26.1932	25.0699
Fam129c	0.0631277	0.284981	0.362076	0.591664	0.541573
Fam131a	20.027	18.2657	19.1482	16.5729	20.6961
Fam131b	47.4043	45.1088	44.1035	42.9613	45.6395
Fam131c	0.650755	0.438989	0.831871	1.16546	0.975379
Fam132a	10.9056	10.5533	9.5907	9.71508	11.4558
Fam132b	0	0.0226899	0.0384902	0.118632	0.056033
Fam133b	12.3668	12.801	10.8802	12.7622	13.1779
Fam134a	40.886	39.7847	37.8744	35.4222	40.5188
Fam134b	47.407	48.5321	45.4802	47.0607	46.8125
Fam134c	16.6885	15.0936	14.9879	15.3861	15.8903
Fam135a	8.92171	7.40217	8.00131	9.14991	8.43905
Fam135b	0.0170741	0	0.0535291	0.0362937	0.0130712
Fam136a	12.9491	12.3291	14.8286	16.4096	14.0513
Fam13a	7.3065	5.77413	7.08135	6.00474	7.13712
Fam13b	37.5091	38.251	36.6395	41.9051	37.7098
Fam13c	6.52192	5.34445	5.39086	5.38072	5.06303
Fam149a	8.74009	9.50782	9.29905	8.99106	8.95714
Fam149b	15.8048	13.684	14.8076	15.8585	14.1794
Fam150b	4.47757	5.72131	3.20962	4.04055	4.23251
Fam151b	3.11708	3.02981	4.36643	3.43929	3.95905
Fam154b	0.43512	0.399653	0.29409	0.516715	0.229423
Fam155a	7.19555	7.32944	8.09742	6.52994	7.69142
Fam159a	0.230045	0.199769	0.0871319	0.224698	0
Fam159b	0.0828917	0	0.0663801	0	0.0648152
Fam160a1	0.238847	0.186682	0.419707	0.268149	0.178744
Fam160a2	5.07752	5.35944	4.53115	5.75252	5.3384
Fam160b1	13.0635	12.8957	15.1494	13.3248	15.011
Fam160b2	9.80312	9.4057	9.91532	9.70854	9.79493
Fam161a	1.79032	2.59246	3.13518	2.18658	2.12283
Fam161b	3.64718	2.90864	3.54719	3.62688	4.10089
Fam162a	47.5169	51.7108	51.3497	49.1704	47.2733
Fam162b	0	0	0	0	0.302805
Fam163a	0.866685	0.434472	0.665288	0.270258	0.569071
Fam163b	1.07412	1.73032	1.30636	0.990994	1.34764
Fam166b	0.25676	0	0	0.0440646	0.0482493
Fam167a	3.52252	3.6901	3.60274	3.70706	2.94635
Fam167b	0.930514	1.78227	1.91223	1.18836	1.48327
Fam168a	32.9236	30.5368	31.4658	32.022	30.6909
Fam168b	61.4991	61.402	60.1984	60.4602	59.4253
Fam169a	12.173	12.451	14.2189	14.4414	12.73
Fam169b	0.546551	0.612814	0.378337	0.499824	0.565382
Fam170b	0	0	0	0	0.0646592
Fam171a1	16.5713	18.547	17.065	16.0711	16.9099
Fam171a2	17.1027	14.3348	15.6028	16.8041	16.8427
Fam171b	31.2005	31.497	30.0662	31.6643	27.6047
Fam172a	11.139	12.4907	12.0868	12.0998	10.4241
Fam173a	32.5231	32.7216	32.7131	28.5822	29.9782
Fam173b	5.72263	5.4058	4.74367	4.54905	4.73029
Fam174a	36.9767	41.29	38.342	39.873	38.9011
Fam174b	6.87776	6.41014	5.81822	7.58112	5.7478
Fam175a	1.75268	1.73858	1.69552	2.46909	1.72407
Fam175b	19.8973	20.0681	20.8549	19.4926	19.6537
Fam177a	0	0.0469338	0.0765038	0.0175155	0.0186118
Fam178a	4.82363	3.7273	5.15249	5.71341	4.54749
Fam178b	45.9153	59.5208	40.0848	59.909	39.4428
Fam179a	1.93712	1.57497	1.37345	1.86836	2.04096
Fam179b	14.211	14.9999	13.2018	15.1781	13.7557
Fam180a	0.291059	0.551427	0.41233	1.19694	0.267606
Fam181a	0	0	0	0	0
Fam181b	7.49935	5.86924	6.81846	6.1457	7.65066
Fam183b	0.406628	1.07119	1.20664	0.540008	0.904548
Fam184a	4.19131	3.57911	3.89783	4.24938	4.2472
Fam184b	1.52439	1.89505	1.8268	1.76803	1.49511
Fam185a	5.94812	6.50164	7.1214	6.90941	7.39638
Fam186b	0.361448	0.220889	0.390964	0.281393	0.241774
Fam187a	0.0570219	0	0	0	0
Fam187b	0.285279	0	0	0	0.0607284
Fam188a	112.251	111.758	108.273	116.851	109.435
Fam188b	1.68816	0.991617	1.54123	1.50177	1.52978
Fam189a1	1.61533	1.47655	1.2658	1.05762	1.45368
Fam189a2	12.5907	12.2464	9.57724	8.89047	10.0748
Fam189b	197.442	174.274	170.667	165.007	178.908
Fam192a	21.1276	20.982	20.6117	21.5849	22.2462
Fam193a	8.77985	8.84397	8.79057	8.65122	9.5309
Fam193b	8.35182	6.7555	7.56521	8.49928	7.31755
Fam194a	1.01951	1.58465	0.90069	1.44893	1.28971
Fam195a	4.16635	3.08158	2.29109	2.55563	2.06257
Fam195b	53.9447	50.2725	48.9257	50.7154	52.1489
Fam196a	0.410014	0.534217	0.4485	0.373377	0.346213
Fam196b	3.63498	3.48544	3.53117	4.19381	3.44813
Fam198a	1.67838	1.40761	1.34163	1.18866	1.12137
Fam198b	9.02732	8.25854	8.47306	10.0916	8.46026
Fam199x	5.60218	4.13483	4.52455	5.5702	4.9526
Fam19a1	9.36345	8.65103	8.77661	9.14534	9.72687
Fam19a2	23.0574	18.8146	21.7655	19.9553	19.5623
Fam19a3	4.93425	4.46138	4.72141	4.70016	4.50842
Fam19a4	20.1686	17.1183	17.3263	16.4145	20.4439
Fam19a5	16.7316	16.4197	15.8182	13.7514	15.1392
Fam203a	2.89376	1.76063	2.90075	2.46269	2.62479
Fam207a	14.0863	13.1604	13.216	10.7979	12.8434
Fam209	0	0	0	0.132861	0
Fam20a	2.32448	1.71481	2.46912	2.35111	2.37832
Fam20b	29.4036	32.4041	30.3884	30.144	31.8664
Fam20c	13.5696	11.9512	12.4684	11.5917	10.8909
Fam21	29.3107	29.8078	29.0001	30.1642	28.2255
Fam210a	6.38186	5.91594	6.12657	6.2918	6.01948
Fam210b	6.99692	6.81749	6.86163	6.57272	7.36785
Fam211a	1.98639	4.15232	2.16923	3.11234	1.88116
Fam211b	48.4983	45.5447	47.2838	47.5048	46.747
Fam212a	2.81721	3.92602	5.11277	4.4158	5.23679
Fam212b	8.31568	8.01792	7.30818	9.71994	8.09384
Fam213a	31.9511	39.0614	36.8017	39.5857	38.9272
Fam213b	39.0623	36.3929	34.2544	31.9664	38.8775
Fam214a	6.30818	5.89229	6.78691	5.70656	5.90157
Fam214b	16.7561	15.3309	15.576	15.6918	15.5182
Fam216a	24.2415	25.7874	26.0771	29.7279	30.9024
Fam216b	0	0	0.0317803	0.0290011	0.030932
Fam217a	0.103851	0.0328933	0.0275334	0.0495929	0.0540224
Fam217b	9.21144	9.95134	9.47118	10.0757	10.3053
Fam219a	79.8611	74.9218	75.1226	73.3806	77.3015
Fam219b	17.785	19.4389	16.9596	16.2099	17.3569
Fam220a	22.1849	22.1236	21.313	20.4244	20.2369
Fam221a	0.914663	1.02505	1.17803	0.855891	1.23108
Fam221b	0.816883	0.207399	0.528338	0.853322	0.789905
Fam222a	3.2729	2.76391	2.34477	2.25651	2.41837
Fam222b	14.9949	13.1714	13.5859	12.8346	14.1986
Fam227a	0.653072	0.660517	0.504997	0.576868	0.719975
Fam227b	0	0	0.0854207	0	0
Fam228a	0.162131	0.092671	0.432946	0.23138	0.150107
Fam228b	0.218088	0.397844	0.610664	0.363011	0.352643
Fam229b	12.4838	15.7868	12.7599	11.6356	10.9575
Fam25c	0	0	0.352475	0	0
Fam26d	2.14004	2.43591	2.89812	2.49881	3.24057
Fam26e	4.33814	7.79457	4.55189	6.18693	5.22141
Fam26f	0.105172	0.193326	0.0821515	0.0718903	0
Fam32a	36.1047	53.1496	40.839	43.693	45.9203
Fam35a	2.87828	2.95322	2.64773	2.69773	2.84871
Fam3a	12.3609	12.3257	13.9746	12.6063	12.4149
Fam3b	0	0	0.0982046	0	0.382661
Fam3c	22.5596	20.9028	22.9518	22.96	24.6895
Fam43a	2.35179	2.48346	2.34776	2.70081	2.72799
Fam43b	27.9478	23.5517	22.8233	22.3222	24.0979
Fam45a	25.5304	26.6921	27.7392	27.6311	26.9773
Fam46a	1.53315	1.51204	1.84451	1.43843	1.35204
Fam46b	1.02111	0.724228	0.392079	0.440207	0.522356
Fam46c	0.926222	1.79174	0.972958	1.64813	0.794533
Fam46d	0	0	0.0670662	0	0
Fam47e	0.162387	0.0789518	0.130609	0.0590792	0.128393
Fam49a	3.55345	3.94827	3.47398	3.49763	3.57802
Fam49b	20.4091	22.591	24.2189	23.6933	23.3325
Fam50a	20.3291	20.2922	18.133	19.7587	21.0212
Fam50b	0.063773	0	0	0	0
Fam53a	3.43331	3.35855	3.35297	3.64151	3.3329
Fam53b	5.84074	5.9492	6.49071	6.09435	6.51516
Fam53c	20.7565	17.9928	20.0043	18.3118	19.2879
Fam57a	13.8624	18.1406	12.0322	14.2785	13.5335
Fam57b	80.0291	66.7907	69.1178	61.4841	70.0294
Fam58b	11.9381	11.6632	11.3153	12.9576	10.1988
Fam60a	1.10291	1.47726	1.1336	1.67494	1.44599
Fam63a	32.0089	30.895	30.2859	27.4775	31.1885
Fam63b	21.7932	22.1132	21.8697	23.5174	19.7734
Fam64a	0.280044	0.0821137	0.139971	0.307002	0.137724
Fam65a	13.8576	13.0171	15.1903	13.9147	13.9089
Fam65b	0.88903	1.02449	1.32996	0.98939	0.826937
Fam65c	0.936722	0.50524	0.820744	0.713553	0.802368
Fam69a	7.91375	7.43809	9.5885	9.07129	7.67361
Fam69b	31.9036	29.5046	31.0686	27.7114	30.4663
Fam69c	0	0.0861608	0.0359253	0.159969	0.105442
Fam71b	0	0.0332038	0.0839973	0	0
Fam71d	0.0969401	0	0	0.0360602	0.0771905
Fam71e1	3.44041	2.4019	1.49934	2.91833	2.10046
Fam71f1	0.0505412	0	0	0	0
Fam71f2	0	0.192941	0.108446	0.33766	0.211997
Fam72a	0.39926	0.494063	0.322106	0.367674	0.46765
Fam73a	39.6766	38.7177	38.512	41.4903	38.3691
Fam73b	18.5446	17.1775	17.183	15.0918	16.7036
Fam76a	11.3331	13.4404	12.8554	13.3866	10.5574
Fam76b	5.59989	5.52094	5.60037	6.24815	4.85777
Fam78a	0.38632	0.331157	0.373496	0.199132	0.21909
Fam78b	12.8081	12.2146	12.7884	13.232	14.498
Fam81a	14.9869	15.5148	13.1125	14.2014	13.1627
Fam83a	0	0.0344264	0.058475	0	0
Fam83b	0.0251577	0	0	0	0
Fam83c	0.213007	0.026915	0.0920172	0.120893	0.0224922
Fam83d	2.27503	2.34549	2.4623	2.73966	1.67671
Fam83f	0.916738	1.21086	0.640207	0.845446	0.854276
Fam83g	0.0133879	0	0.0202704	0.0444001	0
Fam83h	3.50922	3.09246	3.02724	3.53303	3.56212
Fam84a	0.101457	0.252087	0.154767	0.0848954	0.168893
Fam84b	0.533241	0.453874	0.554275	0.595205	0.462099
Fam86	6.0059	5.4779	5.982	6.16146	5.71674
Fam89a	38.1714	35.0466	33.609	38.3993	37.1262
Fam89b	119.526	118.687	108.589	114.05	117.916
Fam92a	34.2113	29.8097	30.7496	31.6724	27.9519
Fam92b	0	0.442573	0.377395	0.142677	0
Fam96a	16.4972	14.9504	17.075	14.3031	16.9665
Fam96b	33.7214	35.3107	32.7108	39.118	32.6609
Fam98a	35.48	33.83	35.3535	34.6961	34.8568
Fam98b	23.9335	22.453	23.2442	23.3557	25.4392
Fam98c	18.7121	19.7184	17.3735	16.773	18.2705
Fan1	2.45272	1.89504	2.46372	2.88616	2.52634
Fanca	0.84601	0.855834	0.854099	0.89206	0.760207
Fancb	1.66095	2.01675	1.66188	2.2977	1.33806
Fancc	4.83833	5.22271	5.04968	5.03806	4.5204
Fancd2	0.75806	0.522721	0.52758	0.493669	0.754681
Fancd2os	0.109724	0	0	0	0
Fance	5.38174	6.44449	5.81294	4.92674	4.81768
Fancf	3.81732	3.79799	3.08493	3.66051	3.34006
Fancg	4.02508	4.12433	4.15336	3.94668	5.18542
Fanci	0	0.102041	0.269618	0.137889	0.149084
Fancl	1.27065	1.56624	1.43288	2.34383	1.54672
Fancm	2.08238	1.90059	2.26554	1.98751	1.8686
Fank1	0.7296	0.474314	1.00323	0.613533	0.493906
Fap	0.79686	1.18872	1.17035	1.45563	1.8656
Far1	44.4782	45.4069	43.4511	51.8235	43.9838
Far2	3.82593	4.12658	4.44545	3.90708	4.99984
Farp1	4.49356	4.20462	5.27674	4.85044	4.79557
Farp2	4.1706	4.91377	4.50635	4.5537	4.92595
Fars2	6.56041	6.65764	6.06231	5.47919	6.84599
Farsa	12.9958	14.7765	13.6141	12.8828	13.9813
Farsb	47.584	51.1502	55.783	50.0784	56.9934
Fas	1.40435	1.07127	2.75948	1.33684	1.06131
Fasl	0	0.0849707	0.0703324	0.127819	0
Fasn	49.1361	45.3695	44.7342	42.3724	46.5524
Fastk	36.1934	34.1786	36.3788	32.9059	34.4438
Fastkd1	8.88287	9.23089	8.89154	11.1103	10.4271
Fastkd2	13.7517	13.629	11.9703	13.6326	12.5552
Fastkd3	4.7701	6.53967	4.73261	4.83791	3.73371
Fastkd5	3.13969	3.61168	3.98962	3.73868	4.15584
Fat1	3.8776	4.65352	4.17259	4.66338	3.97645
Fat2	0.00481449	0.0132514	0.0111036	0.0132497	0.00360001
Fat3	3.49448	3.20452	3.55303	3.65147	3.30414
Fat4	0.880691	0.957461	0.861	0.992309	1.01785
Fate1	0	0	0	0	0.105424
Fau	350.837	365.273	350.92	347.775	342.449
